date,temprature,humidity,wind 
20220125T1700,2.0402455,83.85315,2.9024127
20220125T1800,0.2502454,89.63604,3.5455887
20220125T1900,-1.0397546,93.03956,3.0758414
20220125T2000,-1.0697546,93.24503,2.968636
20220125T2100,-1.5297545,93.13985,3.319036
20220125T2200,-1.2897546,92.122536,4.452954
20220125T2300,-1.6097547,92.026054,6.0347
20220126T0000,-1.9797546,92.339455,5.0142193
20220126T0100,-2.2897544,92.45182,3.4152596
20220126T0200,-2.5497546,92.1513,3.319036
20220126T0300,-2.7897544,92.269455,3.2399998
20220126T0400,-2.6697545,91.9323,2.9024127
20220126T0500,-2.7297544,91.85749,2.9024127
20220126T0600,-2.6197548,91.72884,3.2599385
20220126T0700,-2.8297548,92.965576,3.2399998
20220126T0800,-1.9297546,92.482315,4.3349743
20220126T0900,-0.76975465,90.941864,3.7585104
20220126T1000,-0.5897546,91.56858,4.072935
20220126T1100,0.00024539232,87.63958,5.3999996
20220126T1200,0.7102454,85.29267,5.3517847
20220126T1300,1.3702455,83.02048,4.452954
20220126T1400,1.8402454,80.91454,4.379589
20220126T1500,2.0402455,86.53514,4.0249224
20220126T1600,2.7002454,83.212715,6.489992
20220126T1700,1.6502454,87.50774,2.5959969
20220126T1800,0.8702454,91.628555,2.0991426
20220126T1900,-0.16975462,92.42187,2.5455842
20220126T2000,-1.1097546,93.172615,2.6208394
20220126T2100,-1.9697546,94.29805,2.4149535
20220126T2200,-1.6097547,92.44,3.4152596
20220126T2300,-1.7797545,93.46912,3.8773184
20220127T0000,-2.5597544,93.268234,3.219938
20220127T0100,-2.9097548,94.01789,2.4149535
20220127T0200,-3.0797548,94.005264,3.2599385
20220127T0300,-3.2697544,94.20472,4.6800003
20220127T0400,-3.2697544,94.06223,5.154415
20220127T0500,-3.3397546,92.92337,4.2136917
20220127T0600,-3.1397548,92.16885,4.2136917
20220127T0700,-3.8297548,93.87727,4.5536795
20220127T0800,-2.4597545,91.32928,5.634891
20220127T0900,-1.6697546,90.17752,5.3517847
20220127T1000,-1.6297547,87.051674,7.5685663
20220127T1100,-1.0597546,81.78803,7.7879906
20220127T1200,-0.3897546,78.81211,8.287822
20220127T1300,0.5602454,76.074936,8.217153
20220127T1400,1.2202454,75.29562,8.707237
20220127T1500,1.5902454,77.41422,7.7879906
20220127T1600,0.4402454,85.51025,6.6087217
20220127T1700,0.3602454,86.07254,6.9153743
20220127T1800,0.3102454,85.93855,6.9153743
20220127T1900,0.030245423,87.57807,7.5942082
20220127T2000,0.5402454,86.0954,6.989936
20220127T2100,1.0702454,86.67162,8.39657
20220127T2200,1.3202454,90.46886,6.8777895
20220127T2300,1.4402454,92.955826,8.435069
20220128T0000,1.3802454,94.45232,7.8954163
20220128T0100,1.4202454,93.77017,7.2
20220128T0200,1.3302454,94.31176,5.95906
20220128T0300,1.4402454,94.18175,4.8965297
20220128T0400,1.3302454,93.42305,4.8433046
20220128T0500,1.1302454,93.408714,4.8965297
20220128T0600,1.3902454,92.8167,6.439876
20220128T0700,1.4002454,93.22411,6.830519
20220128T0800,1.0802454,93.7467,7.42159
20220128T0900,1.7002454,92.1674,7.10031
20220128T1000,2.6802454,92.17857,5.8603754
20220128T1100,3.6102452,90.93797,6.830519
20220128T1200,4.360245,89.90533,7.5685663
20220128T1300,5.130245,85.361786,7.9526596
20220128T1400,5.6002455,79.87762,7.0911775
20220128T1500,5.650245,79.828384,4.896529
20220128T1600,4.670245,83.30884,5.4477882
20220128T1700,4.3402452,83.985466,3.563818
20220128T1800,3.9102454,84.77974,1.484318
20220128T1900,3.4002452,86.82265,0.8049845
20220128T2000,2.3202453,89.51582,0.71999997
20220128T2100,1.3302454,92.137474,2.52
20220128T2200,0.6202454,93.166595,3.0758414
20220128T2300,0.00024539232,93.326004,4.3498964
20220129T0000,-0.05975461,92.49907,5.4477882
20220129T0100,-0.73975456,93.89463,4.73506
20220129T0200,-0.77975464,95.08159,5.04
20220129T0300,-0.29975462,94.27307,4.452954
20220129T0400,-0.2597546,94.76371,5.495161
20220129T0500,-0.39975458,93.64154,6.6087217
20220129T0600,-0.40975457,94.05695,6.489992
20220129T0700,0.070245415,95.624115,6.989936
20220129T0800,0.5002454,93.912476,7.24486
20220129T0900,1.3102454,91.86717,8.78872
20220129T1000,2.7002454,84.005905,12.475961
20220129T1100,4.0702453,76.22923,11.457958
20220129T1200,4.9702454,72.450516,11.966954
20220129T1300,5.8402452,71.428856,11.709688
20220129T1400,6.4302454,71.345665,10.97262
20220129T1500,6.290245,73.08603,12.261157
20220129T1600,5.900245,76.67247,11.592894
20220129T1700,5.5802455,81.026375,12.261157
20220129T1800,5.540245,84.14509,13.246826
20220129T1900,5.630245,84.33681,13.783817
20220129T2000,5.8402452,84.30412,13.324863
20220129T2100,6.0102453,83.61088,14.021525
20220129T2200,5.7202454,85.55582,12.496718
20220129T2300,5.8102455,85.50606,12.475961
20220130T0000,5.6402454,86.76931,12.599998
20220130T0100,5.790245,86.724815,11.681987
20220130T0200,5.6802454,88.951065,11.183201
20220130T0300,5.650245,90.15039,11.304229
20220130T0400,5.630245,90.02137,10.233123
20220130T0500,5.5602455,91.037994,8.942214
20220130T0600,5.500245,91.41945,7.8954163
20220130T0700,5.3002453,91.791855,7.386582
20220130T0800,5.3902454,91.92852,6.638072
20220130T0900,6.020245,89.36123,5.495161
20220130T1000,6.940245,86.00383,8.217153
20220130T1100,7.880245,80.51638,8.654986
20220130T1200,8.400246,74.33548,7.9932976
20220130T1300,8.910245,66.98169,7.8625183
20220130T1400,8.660245,67.69294,7.172949
20220130T1500,8.5602455,65.85819,5.00128
20220130T1600,7.360245,69.06873,4.198285
20220130T1700,7.0502453,71.47434,2.9024127
20220130T1800,5.790245,77.87341,2.0991426
20220130T1900,4.5402455,81.92319,1.484318
20220130T2000,2.7902455,87.25627,3.9763298
20220130T2100,0.5702454,92.68554,5.04
20220130T2200,1.1202455,90.25142,6.989936
20220130T2300,1.1302454,90.31855,4.896529
20220131T0000,1.1302454,89.46179,5.506941
20220131T0100,1.7102454,87.899666,7.42159
20220131T0200,1.9302454,85.70246,8.217153
20220131T0300,3.9002452,81.70941,9.021574
20220131T0400,5.0702453,81.648994,12.682018
20220131T0500,5.3402452,82.51167,14.76439
20220131T0600,5.380245,81.81206,18.391737
20220131T0700,5.2802453,82.79876,21.897945
20220131T0800,4.7002454,86.290825,21.67487
20220131T0900,4.4302454,89.20871,21.749481
20220131T1000,5.0902452,88.51485,14.372974
20220131T1100,5.1802454,88.27278,19.562946
20220131T1200,5.5802455,86.76252,16.981165
20220131T1300,5.5502453,81.95411,16.954432
20220131T1400,5.7002454,78.86994,18.089775
20220131T1500,5.630245,74.49975,18.089775
20220131T1600,5.1402454,75.43656,14.869351
20220131T1700,4.5302453,76.702896,15.03835
20220131T1800,4.4402456,73.72909,16.62249
20220131T1900,4.2202454,72.93424,15.226764
20220131T2000,3.7302456,76.16625,16.299694
20220131T2100,3.2402453,79.43554,16.595179
20220131T2200,3.1902456,80.30256,12.964998
20220131T2300,3.0802455,81.34725,14.332341
20220201T0000,3.1302452,81.11788,14.689589
20220201T0100,3.2402453,79.55172,12.324414
20220201T0200,3.2702456,78.344444,11.5199995
20220201T0300,3.1302452,79.417206,12.979984
20220201T0400,3.1002455,79.644936,11.885453
20220201T0500,2.8902454,80.84357,11.570515
20220201T0600,2.6802454,80.81032,10.495713
20220201T0700,2.6202455,80.151505,10.464797
20220201T0800,2.7602453,79.41358,11.304229
20220201T0900,2.9802456,78.06462,11.457958
20220201T1000,3.2402453,74.14127,19.107151
20220201T1100,3.3302455,72.323494,16.80857
20220201T1200,3.4202452,73.09282,16.981165
20220201T1300,3.7602453,70.36186,18.709612
20220201T1400,3.7802453,70.73052,17.477621
20220201T1500,3.7602453,73.80964,17.581125
20220201T1600,3.7902455,76.848305,18.899143
20220201T1700,3.2102456,87.43051,19.228851
20220201T1800,3.0402455,92.14044,19.734436
20220201T1900,3.3402452,92.230034,18.892282
20220201T2000,3.8702455,92.07307,17.906157
20220201T2100,4.2002454,92.955376,17.673029
20220201T2200,4.5002456,93.57235,17.884428
20220201T2300,4.9702454,93.60277,17.935081
20220202T0000,5.3202453,93.9556,17.786331
20220202T0100,5.650245,94.37252,17.414474
20220202T0200,6.0802455,94.72778,17.551615
20220202T0300,6.3202453,95.13823,16.055353
20220202T0400,6.7802453,93.781,14.345898
20220202T0500,7.0902452,93.2148,13.358861
20220202T0600,7.2602453,93.54967,12.849528
20220202T0700,7.460245,92.851364,12.015589
20220202T0800,7.770245,91.912796,12.144331
20220202T0900,8.150246,90.428314,13.779114
20220202T1000,8.490246,88.970055,11.27553
20220202T1100,8.5602455,89.22266,14.241629
20220202T1200,8.740245,90.228096,14.440443
20220202T1300,8.880245,90.42611,14.77755
20220202T1400,9.0602455,90.37873,12.144331
20220202T1500,9.100245,91.066635,11.841756
20220202T1600,9.080245,91.440506,10.495713
20220202T1700,8.790245,93.128845,10.966713
20220202T1800,8.590245,94.20907,10.00256
20220202T1900,8.320246,95.30062,8.714677
20220202T2000,8.120246,96.01434,7.145796
20220202T2100,7.9902453,96.33957,6.4096174
20220202T2200,7.7002454,97.328285,7.491114
20220202T2300,7.420245,97.3866,7.127636
20220203T0000,7.3402452,97.45132,5.1919937
20220203T0100,7.1002455,97.040405,3.8773184
20220203T0200,6.900245,96.76491,4.3349743
20220203T0300,6.520245,96.75077,5.0528407
20220203T0400,6.5302453,96.68391,4.452954
20220203T0500,6.3202453,96.67589,4.510787
20220203T0600,6.020245,97.61318,4.6938257
20220203T0700,5.8302455,98.222435,5.6233797
20220203T0800,5.980245,97.54385,6.618519
20220203T0900,6.210245,95.59875,6.193674
20220203T1000,6.670245,91.89585,6.9527545
20220203T1100,6.9702454,90.834785,10.24578
20220203T1200,7.4502454,89.306656,9.255571
20220203T1300,8.330246,85.924164,6.924738
20220203T1400,8.700245,83.43933,6.9247384
20220203T1500,8.710245,85.01954,6.0347
20220203T1600,7.380245,89.549446,5.04
20220203T1700,6.8502455,90.76152,5.1544156
20220203T1800,6.4702454,91.816635,4.452954
20220203T1900,5.980245,92.81646,2.968636
20220203T2000,5.4502454,91.86826,3.9763298
20220203T2100,5.1602454,91.45687,5.8603754
20220203T2200,4.4902453,92.77777,5.315336
20220203T2300,3.7202454,93.587685,5.3517847
20220204T0000,3.9602456,94.340004,6.12
20220204T0100,4.4402456,95.44501,6.9153743
20220204T0200,5.4502454,95.29436,6.297428
20220204T0300,5.6602454,95.50563,6.6087217
20220204T0400,5.440245,93.566826,6.763786
20220204T0500,5.420245,91.99572,6.193674
20220204T0600,5.520245,90.713844,7.7879906
20220204T0700,5.360245,90.31605,7.9036193
20220204T0800,4.980245,88.88217,8.39657
20220204T0900,4.980245,88.12654,7.8954163
20220204T1000,5.7802453,87.5877,10.799999
20220204T1100,6.230245,85.920586,13.089354
20220204T1200,6.880245,83.72671,12.24
20220204T1300,7.0502453,82.11222,14.168641
20220204T1400,7.270245,79.80088,14.88242
20220204T1500,7.520245,75.65956,13.324863
20220204T1600,7.6002455,73.815605,11.480557
20220204T1700,7.860245,73.186615,13.783817
20220204T1800,8.000245,74.1548,16.199999
20220204T1900,7.9902453,75.79833,16.641972
20220204T2000,7.980245,77.63829,16.80857
20220204T2100,8.010245,79.133675,16.92383
20220204T2200,7.8902454,81.94323,14.917212
20220204T2300,7.4102454,83.79631,11.901798
20220205T0000,6.4302454,84.97879,9.449572
20220205T0100,4.9502454,84.79208,8.209263
20220205T0200,3.8802452,84.470474,5.6233797
20220205T0300,3.1702452,82.97713,6.130579
20220205T0400,2.3702455,84.51473,5.634891
20220205T0500,1.3502455,86.133804,6.1305785
20220205T0600,0.8702454,87.160034,5.634891
20220205T0700,0.5002454,87.957245,4.6800003
20220205T0800,0.9502454,88.91913,6.151683
20220205T0900,2.8802452,82.21233,5.6920996
20220205T1000,4.1002455,74.52864,8.209263
20220205T1100,5.7402453,68.76022,8.4963045
20220205T1200,6.770245,64.211136,8.225035
20220205T1300,7.4702454,62.1788,7.5170207
20220205T1400,8.0602455,57.038723,7.0911775
20220205T1500,7.920245,56.25469,7.8954163
20220205T1600,6.670245,62.79728,5.506941
20220205T1700,4.0602455,73.761284,7.928178
20220205T1800,3.1902456,78.44537,8.049845
20220205T1900,2.5502453,81.74284,8.209263
20220205T2000,1.4202454,84.88446,7.729527
20220205T2100,1.0502454,85.148636,7.729527
20220205T2200,1.3202454,86.76571,7.628263
20220205T2300,1.4602454,85.07742,8.427383
20220206T0000,1.4602454,83.71002,8.766573
20220206T0100,1.5002453,84.02465,8.766573
20220206T0200,1.4102454,84.384415,8.225035
20220206T0300,1.9802454,84.091225,10.787993
20220206T0400,2.6302452,81.33704,13.53236
20220206T0500,2.9702454,79.44866,15.629971
20220206T0600,3.6402454,76.0381,16.075521
20220206T0700,4.1002455,74.09387,17.727943
20220206T0800,4.5902452,72.47821,19.513195
20220206T0900,5.630245,70.92,18.218275
20220206T1000,6.290245,70.85441,24.29133
20220206T1100,6.5902452,72.20559,23.686249
20220206T1200,6.8502455,69.55601,26.518099
20220206T1300,7.170245,70.07713,27.07669
20220206T1400,7.460245,70.34034,29.088802
20220206T1500,6.860245,77.66777,29.301876
20220206T1600,6.3302455,86.48003,28.515089
20220206T1700,6.3002453,88.94854,31.311722
20220206T1800,6.4102454,88.39803,31.361351
20220206T1900,6.5502453,86.99368,31.336546
20220206T2000,6.8902454,85.81685,31.336546
20220206T2100,7.150245,85.54672,32.112724
20220206T2200,7.400245,84.44437,30.888754
20220206T2300,7.7802453,83.78582,31.367548
20220207T0000,8.170245,84.95425,28.883131
20220207T0100,8.490246,86.30093,26.478973
20220207T0200,7.9302454,83.57125,25.277023
20220207T0300,5.9902453,74.999306,24.696104
20220207T0400,5.3402452,70.75521,20.466246
20220207T0500,4.5602455,70.2778,15.876775
20220207T0600,3.9302454,70.45091,12.522619
20220207T0700,3.3002453,72.4776,10.823973
20220207T0800,4.0502453,70.84103,11.304229
20220207T0900,5.0602455,63.648434,12.620554
20220207T1000,5.4502454,65.1197,13.979871
20220207T1100,6.0602455,60.60422,12.6462
20220207T1200,6.8902454,54.70134,16.199999
20220207T1300,7.230245,53.159473,16.394829
20220207T1400,7.4902453,50.053215,14.05845
20220207T1500,7.6602454,48.162273,12.015589
20220207T1600,6.3202453,56.227573,5.4119864
20220207T1700,3.3102455,66.65227,7.6367526
20220207T1800,1.9702454,74.16215,8.587338
20220207T1900,0.9102454,78.102104,8.049845
20220207T2000,0.060245395,81.11051,6.0347
20220207T2100,-0.47975457,82.99345,5.0911684
20220207T2200,-1.3697546,84.69233,7.289444
20220207T2300,-1.6897546,85.48277,5.8603754
20220208T0000,-1.4897546,84.73943,5.771239
20220208T0100,-1.1997546,84.33428,5.4477882
20220208T0200,-0.8197546,84.198265,5.0528407
20220208T0300,-0.46975458,84.81721,5.4119864
20220208T0400,-0.4397546,86.227,5.04
20220208T0500,-0.1997546,86.708336,5.771239
20220208T0600,0.060245395,85.84255,6.87779
20220208T0700,0.4902454,83.014,6.162207
20220208T0800,1.3602455,80.717995,7.2805495
20220208T0900,3.2402453,73.92308,7.9526596
20220208T1000,5.1402454,65.04449,8.707238
20220208T1100,7.3002453,58.998196,8.4042845
20220208T1200,8.650246,54.95175,7.8625183
20220208T1300,9.760245,51.273834,7.42159
20220208T1400,10.290245,49.91391,6.12
20220208T1500,10.820246,47.199303,5.2416787
20220208T1600,10.100245,52.96266,4.6938252
20220208T1700,7.9502454,60.959675,5.0528407
20220208T1800,4.9502454,73.615685,4.379589
20220208T1900,2.7202454,82.30869,4.6938252
20220208T2000,2.1202455,84.604866,3.671294
20220208T2100,1.7302454,86.68784,3.4152596
20220208T2200,1.2802454,89.542564,4.1046314
20220208T2300,0.5602454,91.06455,5.154415
20220209T0000,0.050245404,91.82806,5.00128
20220209T0100,-0.3097546,91.93302,4.198285
20220209T0200,-0.48975456,92.66977,4.39436
20220209T0300,-0.5697546,94.39425,4.510787
20220209T0400,-0.7897546,95.15137,5.315336
20220209T0500,-1.1397547,95.55427,5.1919937
20220209T0600,-1.3997546,94.760124,5.3999996
20220209T0700,-1.5997547,95.3136,5.6233797
20220209T0800,-0.05975461,92.15828,5.692099
20220209T0900,2.8802452,84.15305,5.00128
20220209T1000,4.8402452,77.093056,5.815978
20220209T1100,7.1802454,69.77784,6.2145634
20220209T1200,9.180245,62.694767,6.130579
20220209T1300,10.930245,56.379063,6.489992
20220209T1400,12.140245,51.10131,6.87779
20220209T1500,12.770246,49.444534,5.2416787
20220209T1600,10.450245,62.737934,5.6920996
20220209T1700,6.3002453,74.627815,4.802999
20220209T1800,4.4502454,80.91121,4.3498964
20220209T1900,3.2202454,84.873985,4.6938257
20220209T2000,2.7902455,85.68602,5.00128
20220209T2100,2.1902454,87.569336,5.154415
20220209T2200,1.6402454,87.63484,5.8048253
20220209T2300,1.1802454,89.663864,6.5693827
20220210T0000,0.9402454,90.035645,6.162207
20220210T0100,0.4402454,90.986626,5.8048253
20220210T0200,0.7102454,90.27835,5.4119864
20220210T0300,0.7002454,88.89261,5.771239
20220210T0400,0.6302454,90.736694,6.162207
20220210T0500,0.84024537,90.35718,6.924738
20220210T0600,1.2402453,89.34188,6.924738
20220210T0700,1.2102454,89.4699,7.208994
20220210T0800,2.9602456,84.83997,8.707238
20220210T0900,5.880245,77.9447,10.495713
20220210T1000,8.400246,69.49248,11.592894
20220210T1100,9.750245,67.50436,13.608762
20220210T1200,10.270246,67.192635,12.879752
20220210T1300,10.690246,66.02177,11.966954
20220210T1400,10.520246,67.390274,12.979984
20220210T1500,10.3102455,69.020744,10.495713
20220210T1600,9.5602455,74.812996,7.5685663
20220210T1700,10.620245,69.183716,6.924738
20220210T1800,9.130245,75.63023,5.8048253
20220210T1900,8.640245,79.67852,7.24486
20220210T2000,8.890245,80.163414,5.4119864
20220210T2100,8.790245,83.50908,4.2136917
20220210T2200,8.760245,82.40932,5.3999996
20220210T2300,7.790245,88.47283,5.1919937
20220211T0000,7.750245,89.76965,7.42159
20220211T0100,8.030246,89.35976,6.489992
20220211T0200,7.790245,90.712296,6.9247384
20220211T0300,7.2602453,89.97662,7.9036193
20220211T0400,6.4902453,87.66319,10.948973
20220211T0500,5.3902454,86.987854,11.119281
20220211T0600,4.5902452,85.4169,8.891343
20220211T0700,3.9702454,84.78753,6.618519
20220211T0800,4.2502456,81.23189,6.792466
20220211T0900,4.8702455,77.15422,6.989936
20220211T1000,5.4702454,69.50618,4.73506
20220211T1100,5.9902453,66.597984,4.2136917
20220211T1200,6.8002453,62.100132,6.1305785
20220211T1300,7.040245,60.63666,8.217153
20220211T1400,6.9902453,59.306107,8.311245
20220211T1500,6.8702455,58.667873,6.2145634
20220211T1600,6.3902454,58.62563,5.0528407
20220211T1700,4.3402452,69.153656,7.9932976
20220211T1800,4.0502453,69.85692,8.373386
20220211T1900,3.1002455,73.29749,8.435069
20220211T2000,1.8902454,77.06774,7.9932966
20220211T2100,-0.3197546,84.647865,7.7879906
20220211T2200,-0.89975464,87.533455,7.2805495
20220211T2300,-1.8697547,90.29285,7.2
20220212T0000,-2.2097545,90.87253,6.4799995
20220212T0100,-2.4297547,90.645706,6.130579
20220212T0200,-2.4697547,90.778694,6.489992
20220212T0300,-2.4097548,90.57931,7.10031
20220212T0400,-2.9197545,90.665565,7.7043357
20220212T0500,-2.9997544,90.45152,7.386582
20220212T0600,-3.0597544,90.37682,6.9153743
20220212T0700,-2.9297547,91.21574,6.297428
20220212T0800,-0.9697546,89.64373,4.2136917
20220212T0900,0.8202454,82.939545,3.9763298
20220212T1000,2.3902454,74.96521,4.5820518
20220212T1100,3.6802454,66.74041,7.653705
20220212T1200,4.790245,59.82264,7.491114
20220212T1300,5.5602455,56.225224,6.28713
20220212T1400,6.040245,53.89446,6.439876
20220212T1500,6.1202455,53.636204,6.6185193
20220212T1600,4.960245,66.64891,5.6233797
20220212T1700,2.6302452,73.63674,5.8603754
20220212T1800,1.3502455,79.942184,5.6233797
20220212T1900,0.5102454,84.259964,5.692099
20220212T2000,0.2902454,85.49056,5.8603754
20220212T2100,-0.23975462,87.74191,5.8603754
20220212T2200,-0.51975465,86.08808,6.12
20220212T2300,-0.6697546,86.71467,6.763786
20220213T0000,-0.86975455,86.30109,6.763786
20220213T0100,-0.6897546,86.77701,6.9247384
20220213T0200,-0.74975455,85.73686,6.763786
20220213T0300,-0.9497546,86.48508,6.9247384
20220213T0400,-0.9297546,86.87717,6.9247384
20220213T0500,-1.1397547,87.37372,6.9247384
20220213T0600,-1.3997546,88.06674,7.289445
20220213T0700,-1.2897546,87.02827,7.491114
20220213T0800,0.5402454,83.827324,7.729527
20220213T0900,3.2002454,77.41927,6.763786
20220213T1000,5.8702455,69.34161,7.968939
20220213T1100,8.120246,61.669292,8.557102
20220213T1200,9.850245,54.33119,11.384199
20220213T1300,11.160245,48.944176,11.384199
20220213T1400,11.800245,47.281616,10.028439
20220213T1500,11.670245,45.324123,7.491114
20220213T1600,10.0602455,52.416107,8.0899935
20220213T1700,5.8202453,66.55816,8.049845
